CreditScore,Age,Tenure,HasCrCard,IsActiveMember,EstimatedSalary,Churned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Total_Products_More Than 2 Products,Total_Products_One product,Total_Products_Two Products,Account_Balance_More Than zero Balance,Account_Balance_Zero Balance
619,3.332204510175204,3,1,0,53394.12,0,True,False,False,True,False,False,False,True,False,True
845,3.7612001156935624,3,1,0,97910.06,0,False,True,False,True,False,False,False,True,True,False
727,3.332204510175204,2,1,0,101433.76,0,True,False,False,True,False,False,True,False,True,False
582,3.912023005428146,2,1,1,116944.3,0,True,False,False,False,True,False,True,False,True,False
716,3.713572066704308,9,1,1,113267.48,0,True,False,False,False,True,False,True,False,False,True
660,3.58351893845611,0,1,1,181449.51,0,False,False,True,True,False,False,True,False,True,False
664,3.5263605246161616,7,0,0,179913.98,0,True,False,False,True,False,False,True,False,True,False
801,3.7612001156935624,4,0,0,98586.14,0,True,False,False,False,True,False,False,True,True,False
615,3.7376696182833684,4,0,1,120321.09,0,False,False,True,False,True,True,False,False,False,True
718,4.143134726391533,7,1,1,100538.8,0,False,True,False,False,True,False,True,False,True,False
667,3.6888794541139363,8,1,0,98931.5,0,True,False,False,False,True,False,False,True,True,False
670,3.6109179126442243,0,1,1,194493.57,0,False,False,True,False,True,False,True,False,True,False
590,3.7612001156935624,8,1,1,143628.31,0,True,False,False,False,True,False,False,True,False,True
739,3.6888794541139363,8,1,0,167030.51,0,False,False,True,True,False,False,True,False,False,True
373,3.7376696182833684,7,1,0,77786.37,1,True,False,False,False,True,False,True,False,False,True
418,3.828641396489095,9,1,1,81014.5,1,True,False,False,True,False,False,True,False,False,True
837,3.367295829986474,9,1,1,41866.26,0,True,False,False,True,False,False,False,True,False,True
645,3.7612001156935624,9,1,0,11302.7,1,False,True,False,False,True,False,True,False,True,False
552,3.6635616461296463,2,0,1,149384.43,0,False,True,False,False,True,False,True,False,True,False
580,3.8066624897703196,2,1,1,169303.65,0,False,True,False,False,True,False,False,True,True,False
684,3.5553480614894135,3,1,1,37264.11,0,True,False,False,False,True,False,True,False,True,False
634,3.5553480614894135,3,1,1,19515.48,0,False,False,True,False,True,False,False,True,False,True
607,3.8918202981106265,9,1,0,103068.22,0,True,False,False,True,False,False,False,True,True,False
802,3.367295829986474,9,1,1,134459.12,0,True,False,False,False,True,False,True,False,True,False
736,3.58351893845611,6,1,0,70496.66,0,True,False,False,True,False,False,True,False,False,True
629,3.6888794541139363,9,1,0,175877.7,1,True,False,False,True,False,False,True,False,True,False
737,3.332204510175204,8,1,0,106390.01,0,True,False,False,False,True,False,False,True,False,True
718,3.6635616461296463,2,1,1,52138.49,0,False,False,True,True,False,False,True,False,False,True
561,3.7612001156935624,4,0,0,18522.91,1,True,False,False,False,True,True,False,False,False,True
641,3.4339872044851463,9,1,1,32231.6,0,True,False,False,False,True,False,True,False,True,False
677,3.4011973816621555,1,0,1,174225.88,0,True,False,False,False,True,False,True,False,True,False
641,3.58351893845611,1,1,0,102021.39,0,False,False,True,True,False,False,False,True,False,True
658,3.4657359027997265,5,1,1,31484.76,0,False,False,True,True,False,False,True,False,True,False
659,3.871201010907891,4,1,0,82469.06,1,False,True,False,False,True,False,False,True,True,False
567,3.8501476017100584,2,0,0,110900.43,1,True,False,False,True,False,False,True,False,False,True
584,3.258096538021482,0,1,0,105105.35,0,True,False,False,True,False,False,True,False,True,False
709,3.5553480614894135,1,1,0,12674.68,0,False,False,True,True,False,False,False,True,True,False
690,3.258096538021482,2,1,1,93255.85,0,False,False,True,True,False,False,False,True,False,True
627,4.248495242049359,1,0,1,145299.5,0,True,False,False,False,True,False,True,False,True,False
765,3.8066624897703196,2,1,1,47139.44,0,False,False,True,False,True,False,True,False,True,False
645,3.6375861597263857,7,1,1,167723.25,0,True,False,False,True,False,False,True,False,True,False
716,3.1354942159291497,2,0,1,185900.88,0,True,False,False,True,False,False,False,True,True,False
771,4.04305126783455,4,0,0,85876.67,1,True,False,False,True,False,False,True,False,False,True
687,3.784189633918261,8,1,1,1787.85,0,False,True,False,False,True,False,False,True,True,False
717,3.4965075614664802,10,1,0,23231.93,0,False,True,False,True,False,False,False,True,True,False
524,3.4657359027997265,1,0,0,187740.04,0,True,False,False,False,True,False,True,False,True,False
679,3.6635616461296463,5,1,1,100060.54,0,False,False,True,False,True,False,False,True,False,True
538,3.4657359027997265,2,1,1,80130.54,0,True,False,False,True,False,False,True,False,False,True
752,3.6109179126442243,5,1,1,132467.54,0,False,True,False,True,False,False,False,True,True,False
846,4.110873864173311,0,1,1,96202.44,0,False,False,True,False,True,False,False,True,False,True
532,3.6635616461296463,0,1,0,94977.3,0,False,False,True,True,False,False,False,True,False,True
670,3.7612001156935624,9,1,0,178827.3,1,False,True,False,False,True,False,True,False,True,False
597,3.5553480614894135,8,1,1,192852.67,0,False,True,False,True,False,False,True,False,True,False
627,3.9512437185814275,1,0,1,177238.35,0,False,True,False,False,True,False,False,True,True,False
700,3.6888794541139363,2,1,0,199753.97,0,False,False,True,True,False,False,False,True,False,True
766,3.9512437185814275,7,0,1,66193.61,0,True,False,False,True,False,False,False,True,True,False
488,3.5263605246161616,2,1,1,181270.84,0,True,False,False,True,False,False,False,True,False,True
694,3.6635616461296463,5,1,1,25407.59,0,True,False,False,False,True,False,True,False,True,False
639,3.4339872044851463,3,0,0,20973.8,0,True,False,False,True,False,False,True,False,True,False
705,3.828641396489095,4,0,0,76544.9,1,False,True,False,True,False,False,True,False,True,False
810,4.23410650459726,3,1,1,110509.9,0,False,True,False,False,True,False,True,False,True,False
638,3.58351893845611,6,1,0,164247.51,0,True,False,False,True,False,False,True,False,False,True
595,3.7612001156935624,5,0,0,105149.8,0,False,False,True,True,False,False,False,True,False,True
575,3.58351893845611,7,1,1,55868.97,1,True,False,False,False,True,False,True,False,False,True
850,3.4339872044851463,6,1,1,178747.43,0,True,False,False,False,True,False,False,True,True,False
419,3.295836866004329,2,0,1,134720.51,0,False,False,True,True,False,False,True,False,True,False
640,4.007333185232471,10,1,0,978.66,0,True,False,False,False,True,False,True,False,True,False
570,3.5263605246161616,10,0,1,183387.12,0,False,False,True,False,True,False,False,True,False,True
640,3.828641396489095,5,1,0,155876.06,0,False,True,False,True,False,False,False,True,True,False
689,3.6888794541139363,4,1,0,119259.34,1,False,True,False,True,False,True,False,False,True,False
725,3.258096538021482,6,0,0,133720.57,0,True,False,False,False,True,False,True,False,True,False
751,3.784189633918261,10,1,0,170634.49,0,True,False,False,True,False,False,False,True,False,True
544,3.970291913552122,9,1,0,125692.07,1,False,False,True,True,False,False,True,False,False,True
768,3.7612001156935624,2,0,0,19150.14,0,False,True,False,True,False,False,False,True,True,False
648,3.6109179126442243,6,1,0,86894.67,0,False,True,False,False,True,False,True,False,True,False
577,3.4965075614664802,6,1,0,57975.8,0,False,False,True,True,False,False,False,True,False,True
639,3.295836866004329,2,1,1,82938.99,0,False,False,True,True,False,False,True,False,False,True
686,3.258096538021482,1,1,1,79189.4,0,False,True,False,False,True,False,True,False,True,False
657,3.332204510175204,7,0,1,5177.62,0,True,False,False,True,False,False,False,True,False,True
613,3.5263605246161616,5,1,0,44510.26,0,True,False,False,False,True,False,True,False,True,False
701,3.4965075614664802,9,1,0,190611.92,0,True,False,False,False,True,False,True,False,True,False
578,3.332204510175204,8,1,0,177834.79,0,False,False,True,True,False,False,True,False,True,False
689,3.6888794541139363,1,1,1,119446.64,0,True,False,False,True,False,False,False,True,False,True
687,4.276666119016055,4,1,1,50267.69,0,False,False,True,True,False,False,False,True,False,True
499,3.970291913552122,1,0,0,144849.1,1,False,False,True,True,False,False,False,True,True,False
693,3.6635616461296463,0,0,0,81901.6,0,False,False,True,True,False,False,False,True,False,True
737,4.248495242049359,9,1,1,42576.86,0,True,False,False,True,False,False,False,True,True,False
651,3.4657359027997265,8,1,1,87609.5,0,True,False,False,True,False,False,True,False,True,False
753,3.4965075614664802,5,1,1,82820.85,0,True,False,False,False,True,False,False,True,True,False
523,3.1780538303479458,5,0,1,155144.12,0,False,False,True,True,False,False,True,False,True,False
458,3.332204510175204,2,1,1,9578.24,0,False,True,False,True,False,False,False,True,True,False
643,3.6635616461296463,7,1,1,170392.59,0,True,False,False,False,True,False,False,True,False,True
638,3.5263605246161616,7,0,0,3946.29,0,False,False,True,True,False,False,False,True,False,True
685,3.6375861597263857,4,1,1,102184.66,0,False,True,False,False,True,False,False,True,True,False
684,3.6375861597263857,4,1,0,75609.84,0,True,False,False,False,True,True,False,False,False,True
670,3.295836866004329,5,1,1,26170.08,0,True,False,False,True,False,False,True,False,True,False
701,4.143134726391533,3,0,0,144727.45,1,False,True,False,False,True,True,False,False,True,False
705,3.4339872044851463,3,1,1,58134.97,0,True,False,False,True,False,False,True,False,True,False
593,3.295836866004329,10,0,0,94620.0,1,False,False,True,False,True,True,False,False,False,True
651,3.4965075614664802,1,1,0,108764.69,0,True,False,False,True,False,False,True,False,True,False
741,3.6109179126442243,9,1,1,149503.54,0,True,False,False,False,True,False,False,True,True,False
596,3.9889840465642745,1,1,1,120314.75,1,False,True,False,False,True,False,True,False,True,False
581,3.713572066704308,2,1,1,44205.95,0,False,True,False,False,True,False,False,True,True,False
689,3.332204510175204,5,1,0,6129.61,1,False,False,True,True,False,False,True,False,True,False
544,3.4011973816621555,4,0,1,126796.69,0,True,False,False,False,True,False,True,False,True,False
718,3.713572066704308,1,0,1,27509.52,1,True,False,False,True,False,False,False,True,False,True
583,3.5553480614894135,8,1,0,42143.55,0,False,True,False,False,True,False,False,True,True,False
663,3.332204510175204,8,1,1,87985.2,0,False,True,False,False,True,False,False,True,True,False
666,3.4965075614664802,2,1,0,81884.8,0,False,True,False,False,True,False,True,False,True,False
524,3.367295829986474,3,1,0,2705.31,1,False,False,True,False,True,False,True,False,True,False
599,3.295836866004329,5,1,0,30546.4,0,True,False,False,False,True,False,False,True,False,True
667,3.295836866004329,7,1,1,149402.59,0,True,False,False,False,True,False,True,False,True,False
727,3.9512437185814275,4,1,1,118429.02,0,True,False,False,False,True,False,False,True,False,True
689,4.007333185232471,4,1,1,58442.25,0,False,False,True,True,False,False,False,True,False,True
639,3.6635616461296463,6,1,0,30414.17,0,True,False,False,False,True,False,True,False,True,False
678,3.332204510175204,2,1,1,58814.41,0,True,False,False,False,True,False,True,False,True,False
523,3.58351893845611,8,1,0,155304.53,0,True,False,False,False,True,False,False,True,True,False
650,3.8501476017100584,9,1,0,187943.6,0,True,False,False,True,False,False,True,False,False,True
744,3.5553480614894135,7,1,1,43036.6,0,False,False,True,False,True,False,False,True,False,True
697,3.6888794541139363,4,0,1,26543.28,0,True,False,False,False,True,False,False,True,False,True
800,3.828641396489095,6,1,0,171928.04,0,False,False,True,True,False,False,False,True,False,True
664,3.1780538303479458,7,0,1,35611.35,0,True,False,False,False,True,False,True,False,False,True
740,3.6635616461296463,9,1,0,19047.23,0,True,False,False,False,True,False,False,True,False,True
835,4.02535169073515,2,1,1,39820.13,0,True,False,False,True,False,False,False,True,False,True
559,3.9512437185814275,2,1,0,129013.59,1,True,False,False,False,True,False,True,False,False,True
676,3.58351893845611,1,1,0,113810.12,0,False,False,True,False,True,False,True,False,True,False
613,3.8066624897703196,9,1,0,34749.65,0,False,True,False,True,False,False,False,True,True,False
713,3.2188758248682006,4,1,1,56268.98,0,True,False,False,True,False,False,True,False,True,False
751,3.332204510175204,10,1,1,46630.47,0,False,True,False,True,False,False,False,True,True,False
523,3.091042453358316,8,1,1,124906.59,0,True,False,False,False,True,False,True,False,True,False
775,4.30406509320417,0,1,1,134869.93,0,False,True,False,True,False,False,True,False,True,False
608,3.8066624897703196,4,0,0,36697.48,1,False,False,True,False,True,False,False,True,False,True
673,3.9318256327243257,8,1,1,172200.91,0,True,False,False,False,True,False,False,True,True,False
616,3.828641396489095,2,1,0,137136.46,0,True,False,False,False,True,False,False,True,False,True
650,3.871201010907891,7,1,0,57594.78,0,False,True,False,True,False,False,True,False,True,False
655,3.713572066704308,5,0,0,36548.0,1,True,False,False,True,False,False,True,False,False,True
782,3.970291913552122,1,1,0,182960.46,1,False,True,False,True,False,False,True,False,True,False
781,3.5553480614894135,1,0,0,42117.9,0,False,False,True,False,True,False,False,True,False,True
593,3.4965075614664802,0,1,0,199478.05,0,True,False,False,True,False,False,True,False,True,False
505,3.5553480614894135,8,1,0,91092.84,0,False,False,True,False,True,False,True,False,True,False
707,3.6888794541139363,1,1,0,14090.4,1,True,False,False,False,True,False,False,True,False,True
692,3.58351893845611,3,0,1,178267.07,0,True,False,False,True,False,False,True,False,True,False
813,3.4011973816621555,1,0,1,85808.22,0,False,True,False,False,True,False,True,False,True,False
850,3.6109179126442243,4,1,0,109659.12,0,False,False,True,False,True,False,True,False,True,False
753,3.4657359027997265,6,1,1,161642.08,0,True,False,False,False,True,False,True,False,True,False
850,3.4657359027997265,5,1,1,3830.59,0,False,False,True,True,False,False,True,False,False,True
671,3.4657359027997265,6,1,1,146636.44,0,False,False,True,False,True,False,False,True,True,False
791,3.4965075614664802,3,1,1,144413.92,1,True,False,False,True,False,False,True,False,False,True
624,4.382026634673881,3,1,1,65801.44,0,True,False,False,False,True,False,True,False,False,True
649,3.5553480614894135,4,1,1,192486.24,0,True,False,False,True,False,False,True,False,True,False
732,3.871201010907891,4,1,0,120852.85,1,False,True,False,True,False,False,True,False,True,False
664,3.58351893845611,0,1,1,146191.82,0,True,False,False,True,False,False,True,False,True,False
789,3.7612001156935624,8,0,1,148412.24,1,False,True,False,False,True,False,False,True,True,False
680,3.4965075614664802,10,1,0,164119.35,0,True,False,False,False,True,False,True,False,True,False
701,3.6109179126442243,1,1,0,163457.55,0,True,False,False,False,True,False,False,True,False,True
684,3.2188758248682006,1,0,1,144978.47,0,True,False,False,True,False,False,False,True,False,True
586,3.9512437185814275,6,1,1,67288.89,0,True,False,False,True,False,False,True,False,True,False
522,3.2188758248682006,5,1,0,103269.0,0,False,True,False,True,False,False,False,True,True,False
739,3.295836866004329,8,1,1,106969.98,0,False,False,True,True,False,False,True,False,True,False
835,2.8903717578961645,2,1,1,117632.63,0,False,True,False,False,True,False,True,False,True,False
790,3.367295829986474,3,1,1,189777.66,0,False,False,True,False,True,False,False,True,True,False
671,3.871201010907891,6,0,1,66032.65,0,True,False,False,True,False,False,True,False,True,False
560,3.784189633918261,5,1,0,98661.27,0,True,False,False,True,False,False,True,False,True,False
651,3.332204510175204,10,1,1,74687.37,0,True,False,False,False,True,False,True,False,True,False
682,4.23410650459726,6,0,1,149604.18,0,True,False,False,False,True,False,False,True,False,True
808,3.713572066704308,0,1,1,79888.78,0,True,False,False,False,True,False,True,False,False,True
644,3.258096538021482,8,1,1,138775.69,0,False,False,True,False,True,False,False,True,True,False
688,3.367295829986474,1,1,0,154695.57,0,True,False,False,False,True,False,False,True,False,True
617,3.258096538021482,2,0,1,168834.38,0,True,False,False,True,False,False,False,True,True,False
738,3.4965075614664802,4,1,0,105817.63,0,True,False,False,False,True,False,True,False,True,False
663,3.8066624897703196,5,1,1,48682.1,0,True,False,False,False,True,False,True,False,True,False
515,3.871201010907891,5,0,1,147955.91,1,True,False,False,False,True,False,True,False,True,False
845,3.332204510175204,9,1,1,56185.98,0,True,False,False,True,False,False,False,True,False,True
639,3.6375861597263857,9,1,1,81861.1,0,False,False,True,False,True,False,True,False,True,False
557,3.4657359027997265,3,1,1,69826.8,0,True,False,False,True,False,False,True,False,True,False
543,3.6109179126442243,8,1,1,118059.19,0,False,True,False,False,True,False,False,True,True,False
585,3.784189633918261,7,1,1,112333.22,0,False,True,False,False,True,False,True,False,True,False
610,3.295836866004329,2,1,0,14546.76,0,True,False,False,True,False,False,False,True,False,True
727,2.8903717578961645,2,1,0,126172.11,0,False,True,False,True,False,False,False,True,True,False
540,3.6888794541139363,8,1,0,3560.0,0,False,False,True,True,False,False,False,True,False,True
418,3.5553480614894135,7,1,1,88878.15,0,True,False,False,False,True,False,False,True,False,True
660,3.4657359027997265,0,1,0,84605.0,0,True,False,False,True,False,False,True,False,True,False
850,3.6375861597263857,5,1,0,78268.61,0,False,True,False,False,True,False,True,False,True,False
618,3.828641396489095,6,1,0,120668.46,1,True,False,False,True,False,False,True,False,True,False
642,2.8903717578961645,5,0,1,10063.75,0,False,True,False,False,True,False,False,True,True,False
850,3.6888794541139363,9,1,1,163989.66,1,True,False,False,True,False,False,True,False,True,False
739,3.5263605246161616,9,1,0,60584.33,0,True,False,False,False,True,False,True,False,False,True
508,3.713572066704308,5,1,1,94170.84,0,True,False,False,True,False,False,False,True,False,True
667,3.713572066704308,6,0,0,167181.77,0,True,False,False,False,True,False,False,True,False,True
741,4.0943445622221,5,1,1,38914.51,0,True,False,False,True,False,False,True,False,False,True
592,3.367295829986474,7,1,1,91196.67,0,True,False,False,False,True,False,False,True,False,True
651,3.8066624897703196,6,1,0,85869.89,1,False,True,False,True,False,False,True,False,True,False
773,3.9512437185814275,2,1,0,57337.79,0,False,False,True,False,True,False,False,True,False,True
850,3.713572066704308,8,1,1,175347.28,0,False,False,True,False,True,False,True,False,True,False
550,3.7376696182833684,10,1,0,63092.65,1,False,True,False,True,False,False,True,False,True,False
783,3.6888794541139363,6,1,0,109742.55,0,True,False,False,False,True,False,False,True,False,True
777,3.367295829986474,2,1,0,124489.88,0,True,False,False,False,True,False,False,True,False,True
659,3.367295829986474,6,1,1,56971.41,1,True,False,False,False,True,False,True,False,True,False
727,3.828641396489095,3,1,0,130752.01,1,False,True,False,False,True,True,False,False,True,False
603,3.6375861597263857,8,1,1,191457.06,0,True,False,False,False,True,False,True,False,True,False
644,3.6109179126442243,9,1,1,96442.86,0,False,False,True,False,True,False,False,True,False,True
647,3.5553480614894135,6,0,1,122584.29,0,True,False,False,True,False,False,True,False,True,False
648,3.6109179126442243,7,1,0,57215.85,0,False,True,False,True,False,False,False,True,True,False
721,4.04305126783455,1,1,1,195940.96,0,False,False,True,False,True,False,True,False,False,True
524,3.367295829986474,7,1,1,105448.74,0,True,False,False,False,True,False,False,True,False,True
626,3.5263605246161616,3,1,1,37870.29,0,True,False,False,True,False,False,False,True,False,True
569,3.7612001156935624,7,1,0,52534.81,0,True,False,False,False,True,False,False,True,False,True
578,3.58351893845611,1,1,0,141533.19,0,False,False,True,False,True,False,False,True,True,False
769,3.6888794541139363,9,1,1,50568.02,0,True,False,False,True,False,False,True,False,True,False
694,3.4339872044851463,4,1,0,26116.82,0,False,True,False,False,True,False,False,True,True,False
664,3.713572066704308,5,1,1,152054.33,0,True,False,False,True,False,False,True,False,False,True
646,3.6375861597263857,7,1,0,1528.4,0,True,False,False,False,True,False,False,True,False,True
779,3.367295829986474,3,1,0,127939.26,1,True,False,False,True,False,True,False,False,True,False
782,4.276666119016055,5,1,0,2605.65,1,False,True,False,True,False,False,True,False,True,False
769,3.5263605246161616,7,0,0,57841.89,1,False,True,False,False,True,False,True,False,True,False
655,4.204692619390966,6,1,1,186995.17,0,False,True,False,False,True,False,True,False,True,False
623,3.828641396489095,4,1,0,5549.11,1,False,False,True,False,True,False,True,False,False,True
705,3.6635616461296463,8,1,1,11682.36,0,False,False,True,True,False,False,True,False,True,False
686,3.713572066704308,5,1,1,106939.34,1,True,False,False,False,True,True,False,False,True,False
678,3.58351893845611,6,1,0,53172.02,0,False,True,False,False,True,False,False,True,True,False
738,3.6635616461296463,5,1,1,114388.98,0,True,False,False,False,True,False,False,True,False,True
703,3.332204510175204,9,0,1,2151.17,0,True,False,False,False,True,False,False,True,False,True
554,3.7376696182833684,1,0,1,183492.9,0,False,False,True,False,True,False,False,True,False,True
582,3.6375861597263857,9,1,1,76582.95,1,True,False,False,True,False,True,False,False,True,False
644,3.6109179126442243,6,1,0,104217.96,1,True,False,False,False,True,False,False,True,True,False
724,3.367295829986474,4,1,0,8982.75,0,True,False,False,False,True,False,True,False,False,True
593,3.4965075614664802,1,0,0,9984.4,0,True,False,False,False,True,False,False,True,False,True
710,3.4011973816621555,10,1,0,19500.1,0,False,False,True,True,False,False,False,True,False,True
631,3.5553480614894135,8,1,1,79146.36,0,True,False,False,False,True,False,True,False,True,False
739,3.713572066704308,8,1,0,191694.77,1,False,False,True,True,False,False,True,False,False,True
644,2.8903717578961645,7,0,1,59645.24,1,False,False,True,False,True,False,True,False,False,True
652,3.5553480614894135,7,1,1,55207.88,0,False,True,False,False,True,False,False,True,True,False
554,3.6109179126442243,3,1,0,166177.3,0,False,False,True,False,True,False,False,True,False,True
483,3.4011973816621555,9,0,0,136356.97,0,True,False,False,True,False,False,False,True,False,True
669,3.7376696182833684,1,1,0,148611.52,0,False,True,False,True,False,False,True,False,True,False
841,3.9512437185814275,3,1,0,85516.37,1,False,True,False,True,False,False,True,False,True,False
662,3.5263605246161616,2,0,1,55120.79,0,True,False,False,False,True,False,False,True,True,False
821,3.8066624897703196,0,1,1,131778.58,0,False,True,False,False,True,False,False,True,True,False
783,3.6375861597263857,9,1,0,153269.98,0,True,False,False,False,True,False,True,False,True,False
850,3.332204510175204,9,1,1,164864.67,0,True,False,False,True,False,False,False,True,False,True
559,4.127134385045092,6,1,1,20367.68,0,True,False,False,False,True,False,True,False,True,False
602,3.5263605246161616,8,1,0,39542.0,0,False,False,True,False,True,False,True,False,True,False
563,3.713572066704308,2,1,1,19412.8,1,False,True,False,False,True,False,True,False,True,False
695,3.5553480614894135,7,1,1,127977.66,0,False,False,True,True,False,False,False,True,True,False
546,2.995732273553991,6,0,1,20508.85,0,True,False,False,True,False,False,True,False,False,True
719,4.330733340286331,10,1,0,176244.87,0,False,True,False,True,False,False,True,False,True,False
539,3.7376696182833684,1,1,0,105013.63,0,False,True,False,False,True,False,True,False,True,False
632,4.2626798770413155,3,1,1,27597.76,0,True,False,False,False,True,False,True,False,True,False
772,3.5263605246161616,7,1,1,121073.23,0,False,True,False,False,True,False,True,False,True,False
708,3.6888794541139363,8,1,0,101089.76,0,False,False,True,False,True,False,True,False,True,False
668,3.332204510175204,1,0,0,114258.18,0,False,True,False,True,False,False,True,False,True,False
738,4.204692619390966,1,0,1,22762.23,0,True,False,False,True,False,False,True,False,True,False
785,4.007333185232471,5,1,1,7008.65,0,True,False,False,False,True,False,False,True,False,True
597,4.110873864173311,5,1,1,81299.17,0,True,False,False,False,True,False,False,True,False,True
531,3.6109179126442243,7,1,0,147521.35,0,True,False,False,False,True,False,True,False,True,False
509,3.258096538021482,10,1,1,6177.83,0,True,False,False,False,True,False,False,True,False,True
508,3.5553480614894135,1,0,0,59374.82,0,True,False,False,False,True,False,True,False,True,False
749,3.4657359027997265,7,0,1,157648.12,0,False,True,False,True,False,False,True,False,True,False
621,4.007333185232471,7,0,1,75685.59,1,False,True,False,True,False,False,True,False,True,False
659,3.4965075614664802,7,1,0,136540.09,0,True,False,False,True,False,False,True,False,True,False
634,4.07753744390572,3,0,0,97939.4,1,False,True,False,True,False,False,True,False,True,False
675,3.6635616461296463,7,0,1,36267.21,0,True,False,False,False,True,False,False,True,False,True
770,3.4339872044851463,3,1,1,186064.34,0,True,False,False,False,True,False,False,True,True,False
736,3.367295829986474,9,0,0,176152.7,0,True,False,False,True,False,False,False,True,False,True
524,3.784189633918261,10,0,0,82117.2,0,True,False,False,False,True,False,False,True,True,False
674,3.332204510175204,5,1,1,151925.25,0,True,False,False,False,True,False,True,False,False,True
700,3.784189633918261,9,1,0,142287.65,0,False,False,True,False,True,False,False,True,False,True
741,3.5553480614894135,1,1,0,36557.55,0,True,False,False,True,False,False,False,True,False,True
455,3.6888794541139363,1,0,1,129975.34,0,True,False,False,False,True,True,False,False,False,True
608,3.6109179126442243,2,1,0,21967.15,0,False,False,True,False,True,False,True,False,True,False
776,3.58351893845611,1,1,0,53477.76,0,True,False,False,False,True,False,False,True,False,True
635,3.4965075614664802,1,0,0,178067.33,1,True,False,False,False,True,True,False,False,False,True
746,3.6109179126442243,4,0,1,171039.56,0,True,False,False,True,False,False,False,True,False,True
692,3.8501476017100584,3,1,0,150802.41,1,False,False,True,True,False,False,False,True,False,True
683,3.5553480614894135,9,0,0,82951.12,0,False,False,True,False,True,False,True,False,True,False
591,3.5553480614894135,2,1,0,57064.57,0,False,True,False,True,False,False,False,True,True,False
581,3.1780538303479458,3,1,1,45755.0,0,True,False,False,True,False,False,True,False,True,False
684,3.5553480614894135,3,1,1,176882.08,0,False,True,False,False,True,False,True,False,True,False
561,3.6109179126442243,4,0,1,88838.14,0,False,False,True,False,True,False,True,False,True,False
718,3.4965075614664802,4,0,0,88592.8,0,False,True,False,True,False,False,True,False,True,False
590,3.4339872044851463,8,1,0,26261.42,0,True,False,False,False,True,False,True,False,True,False
573,3.8501476017100584,8,1,0,29586.73,0,True,False,False,True,False,False,True,False,True,False
350,3.6888794541139363,0,1,1,172321.21,1,True,False,False,True,False,False,True,False,True,False
504,3.784189633918261,0,1,1,158036.72,1,False,True,False,True,False,False,False,True,True,False
813,3.295836866004329,1,0,1,115733.16,0,False,False,True,False,True,False,True,False,True,False
641,3.4339872044851463,3,1,0,59927.99,0,False,False,True,False,True,False,True,False,True,False
662,3.091042453358316,9,1,1,44377.65,0,True,False,False,True,False,False,False,True,False,True
497,3.784189633918261,2,0,1,79691.4,0,False,False,True,False,True,False,True,False,True,False
716,3.4339872044851463,8,1,1,51503.51,0,True,False,False,False,True,False,False,True,True,False
526,3.6109179126442243,5,1,0,62830.97,0,True,False,False,True,False,False,True,False,True,False
760,3.5263605246161616,6,1,0,90346.1,0,False,True,False,True,False,False,True,False,True,False
669,3.4339872044851463,6,1,0,40467.82,0,True,False,False,True,False,False,True,False,True,False
655,3.295836866004329,10,1,0,51620.94,0,True,False,False,False,True,False,False,True,False,True
547,3.8918202981106265,2,0,0,65466.93,1,True,False,False,True,False,False,True,False,False,True
648,3.6888794541139363,5,1,1,667.66,1,False,True,False,True,False,False,True,False,True,False
790,3.4339872044851463,2,1,1,172437.12,0,True,False,False,True,False,False,True,False,True,False
744,3.912023005428146,1,0,1,106061.47,1,False,True,False,True,False,False,False,True,True,False
761,3.4657359027997265,4,1,1,177622.38,0,False,False,True,True,False,False,False,True,True,False
750,3.5553480614894135,3,1,0,191520.5,0,True,False,False,True,False,False,True,False,False,True
680,3.5263605246161616,9,1,1,95686.6,0,True,False,False,False,True,False,False,True,False,True
704,3.6375861597263857,6,1,0,173776.5,0,False,False,True,False,True,False,True,False,True,False
521,3.713572066704308,2,1,1,113089.43,0,True,False,False,True,False,False,False,True,False,True
452,3.5553480614894135,8,1,1,149614.81,0,True,False,False,True,False,False,False,True,False,True
695,3.4339872044851463,5,0,0,99537.68,0,True,False,False,True,False,False,True,False,True,False
850,4.2626798770413155,10,1,0,97893.4,1,False,False,True,False,True,False,True,False,True,False
625,3.4339872044851463,5,0,1,90.07,0,True,False,False,False,True,False,False,True,False,True
608,3.6888794541139363,7,0,0,161154.85,0,False,True,False,True,False,False,True,False,True,False
715,3.6375861597263857,0,1,1,332.81,0,True,False,False,True,False,False,False,True,False,True
834,3.4965075614664802,5,1,0,66285.18,0,False,False,True,False,True,False,False,True,False,True
469,3.4965075614664802,1,1,0,163477.22,0,True,False,False,False,True,False,True,False,True,False
480,3.6888794541139363,7,1,0,170332.67,1,True,False,False,True,False,False,True,False,False,True
527,4.060443010546419,3,1,1,126144.96,0,False,True,False,False,True,False,True,False,True,False
834,3.5263605246161616,5,0,0,53437.1,0,False,False,True,False,True,False,False,True,False,True
583,3.6888794541139363,4,1,0,26920.43,0,True,False,False,True,False,False,False,True,True,False
696,3.4657359027997265,4,0,1,52314.71,0,False,True,False,False,True,False,True,False,True,False
606,3.4657359027997265,5,1,1,116885.59,0,True,False,False,False,True,False,True,False,True,False
713,3.6635616461296463,10,1,1,126263.97,0,True,False,False,True,False,False,False,True,False,True
